user_index,user_id,password,gender,age_group,cheese_texture,buy_count
16401,2129459,1,1,2,1,5
11563,4461012,1,1,2,1,2
28340,3010245,1,0,3,1,1
1827,4060866,1,1,2,1,1
7732,2580273,1,1,3,1,3
22977,1875807,1,1,2,1,1
35250,6212506,1,1,3,1,1
29008,5580569,1,0,3,1,1
10032,5374707,1,1,4,1,1
35813,5972616,1,1,4,1,1
31046,3380808,1,1,2,1,2
25349,4106025,1,1,2,4,1
20929,1927169,1,0,4,1,4
5653,6034848,1,1,2,1,2
4760,3090368,1,0,4,1,3
27985,6328546,1,1,3,1,1
19689,1905949,1,1,2,1,2
21516,6492446,1,1,3,4,1
28106,3247791,1,1,3,1,1
17348,4691520,1,1,3,1,4
9130,5065230,1,1,3,1,1
29330,5706842,1,1,4,1,1
673,3068850,1,0,2,1,15
28475,4744449,1,1,5,1,1
2180,6114007,1,1,3,1,1
12539,450321,1,1,2,1,1
5118,3105866,1,1,1,1,1
15718,5130424,1,1,3,3,1
32696,5285528,1,1,1,1,1
31253,428636,1,1,2,1,1
21302,2376172,1,1,3,1,5
322,6063954,1,1,4,4,1
25691,3824162,1,1,3,1,2
15774,2346295,1,0,3,1,1
29785,1331839,1,1,2,4,1
25056,1180171,1,1,1,2,1
16537,4437545,1,1,2,2,1
7741,2171614,1,1,3,1,1
30736,3394654,1,1,3,1,1
12368,6121585,1,1,2,1,1
26913,2075077,1,1,3,1,8
4820,5338614,1,1,2,1,1
3664,5027239,1,0,2,1,1
35856,2367472,1,1,3,1,1
19905,6044175,1,1,3,1,1
16782,270201,1,1,3,2,1
4143,585886,1,1,1,4,1
1651,4418382,1,1,2,1,5
7950,4461590,1,1,1,3,2
32883,758818,1,1,1,1,1
33383,3358791,1,1,5,1,1
17079,487999,1,1,2,1,2
3306,1751881,1,1,2,2,1
7820,2326276,1,1,2,1,1
19062,99735,1,1,2,1,1
2476,6386956,1,1,2,1,4
26379,3417614,1,0,4,2,1
14373,131562,1,0,3,1,18
7100,3191730,1,0,4,1,1
18512,3016215,1,1,3,1,4
21645,4133309,1,1,3,4,6
10503,5738657,1,1,2,1,2
19736,2588447,1,1,1,1,1
32596,830271,1,1,2,1,1
26172,3964085,1,1,2,1,1
20931,1927169,1,0,4,1,4
34967,205527,1,1,2,3,2
12529,1657077,1,1,2,1,1
7453,1078103,1,1,2,1,1
31384,6384816,1,1,1,1,1
15934,274626,1,1,3,2,1
21949,1011153,1,1,2,1,1
1713,5931305,1,1,2,1,1
22238,4398720,1,1,3,1,1
31864,5323560,1,0,2,1,1
3548,2859210,1,1,2,1,1
2615,4542947,1,1,2,2,1
32301,4852243,1,1,2,1,1
537,2545621,1,1,2,1,1
17233,826128,1,1,1,3,1
1221,3053266,1,1,1,4,1
2191,6275480,1,1,3,3,1
26366,954481,1,1,2,2,1
1520,5623214,1,1,2,1,1
1514,2510700,1,1,2,1,85
20179,6542805,1,0,3,1,2
14094,6491637,1,1,3,1,1
22545,4644192,1,1,3,4,1
4594,1294350,1,1,3,1,1
12589,5186568,1,1,3,3,1
35926,4483688,1,1,2,1,1
25228,2114496,1,1,3,2,2
24433,5732335,1,0,1,1,1
8021,5177808,1,1,2,3,2
30349,6179268,1,1,2,1,1
19428,1404464,1,1,4,2,1
34708,2191808,1,1,2,1,10
22225,1361265,1,1,4,1,1
13900,3718725,1,1,3,1,1
12238,4176903,1,1,3,1,1
24327,731080,1,1,1,1,1
23859,2127721,1,1,2,2,2
26941,3219436,1,1,2,1,5
12149,669550,1,1,3,1,1
8924,2386651,1,1,3,1,1
12273,6195657,1,1,3,1,1
29346,1878542,1,1,3,1,1
13691,6310158,1,1,3,1,1
20158,6114307,1,1,3,1,1
2075,4599396,1,1,3,1,1
18691,4063024,1,1,3,2,1
13714,5853157,1,1,2,1,1
9043,470201,1,1,3,1,1
15071,3356369,1,1,3,1,1
6884,1272974,1,1,3,4,1
7626,1898945,1,1,3,1,1
28352,4779789,1,1,3,1,1
22461,595404,1,1,3,1,1
20698,1161274,1,1,2,1,3
8473,6139648,1,1,2,1,2
607,6180394,1,0,3,1,1
28351,4461429,1,1,4,1,1
8916,4613891,1,1,3,1,1
15724,2815692,1,1,2,1,1
657,3928213,1,1,3,1,1
2657,1842463,1,1,2,2,1
26087,6588125,1,1,2,3,1
17808,3063816,1,0,3,1,1
15573,2010759,1,1,3,1,2
33832,4867338,1,1,2,1,1
23410,2442053,1,1,4,1,1
19916,2073352,1,1,1,1,5
24692,2875805,1,1,4,1,1
16513,1014323,1,1,4,1,1
18890,1439906,1,1,2,1,1
25425,567151,1,1,2,1,1
35790,5907857,1,1,3,1,1
5046,4806427,1,0,3,1,1
5879,1012185,1,1,2,1,1
30388,2651963,1,1,4,1,2
14491,367143,1,1,1,1,4
13749,5800097,1,1,2,1,1
13690,6310158,1,1,3,1,1
3395,2911778,1,0,2,2,1
22628,3761753,1,1,3,1,10
969,6198018,1,1,2,1,1
24640,6557506,1,1,2,1,1
24752,849547,1,1,2,1,1
30943,1039073,1,1,2,1,1
14865,3673582,1,1,3,4,1
8788,5475917,1,1,2,2,1
1762,1327970,1,1,3,1,1
23819,6058765,1,1,3,1,1
27598,4492572,1,0,2,2,1
22311,1997063,1,1,3,1,1
16849,1552550,1,1,4,2,3
2960,217047,1,1,4,1,1
4115,5886717,1,1,3,1,1
15671,4095477,1,1,1,1,4
26012,5737888,1,1,3,1,1
21588,5300493,1,1,2,1,1
23968,1995033,1,1,2,4,1
18315,1280083,1,1,2,1,1
36232,6256982,1,1,2,1,30
29934,3376958,1,1,2,1,1
17436,3121198,1,1,1,1,2
30820,5053494,1,1,2,1,1
17744,6139643,1,1,2,1,1
1262,3479644,1,1,2,3,1
16540,1864006,1,1,3,2,1
13263,4685022,1,0,2,1,1
22119,2226456,1,1,3,1,1
15879,1176946,1,1,4,1,1
5335,4444622,1,0,2,1,1
15620,2062974,1,1,2,1,5
5384,589430,1,1,1,1,2
25863,5062897,1,1,3,1,2
29718,1866336,1,1,3,1,1
4018,2753898,1,0,1,1,1
11628,6568473,1,0,1,1,3
29427,4725272,1,1,2,1,1
28770,5164843,1,1,2,1,1
25014,5788971,1,1,2,4,1
13124,6345911,1,1,3,1,2
28218,5659262,1,1,4,1,2
12700,578917,1,1,2,1,4
21970,1835210,1,1,2,1,1
4417,4959239,1,0,3,1,1
8599,6164371,1,1,2,1,1
31757,5365293,1,1,2,1,1
1738,3821445,1,1,3,2,1
12556,412330,1,1,1,1,1
24562,3782025,1,0,4,1,1
33108,4814967,1,1,3,3,1
13820,6401878,1,1,2,1,1
112,4665716,1,1,2,2,1
15002,4060205,1,1,3,1,2
5915,2899604,1,1,4,1,1
14537,587808,1,1,2,1,1
9217,5190439,1,0,4,1,1
18442,775813,1,1,2,1,2
31034,1956688,1,1,2,1,1
6674,1593749,1,1,2,1,1
12849,5285252,1,1,1,2,1
8355,6230489,1,1,3,1,5
10300,3203733,1,1,4,1,1
23754,1184368,1,1,3,1,1
2022,5711200,1,1,3,1,1
33735,5077805,1,0,3,1,1
26805,1950214,1,1,3,1,5
13453,6194206,1,0,3,1,3
26242,5032076,1,0,2,3,1
11280,3957383,1,1,2,1,1
16653,1786728,1,1,2,2,1
6943,3882171,1,1,4,4,20
3132,1130666,1,1,4,4,1
13032,1530078,1,0,3,1,1
28305,1206151,1,1,2,1,1
10104,4745880,1,1,2,1,1
25776,4274284,1,1,3,1,3
29955,202495,1,1,1,1,1
33393,2883515,1,0,2,1,1
32912,3106211,1,1,2,1,1
15082,3995746,1,1,3,1,1
6251,2548000,1,1,3,1,3
9221,824162,1,1,3,4,1
20661,87472,1,1,2,1,1
6287,6052056,1,1,3,1,1
5780,6125670,1,1,2,1,1
20757,334792,1,1,4,1,4
34688,1247105,1,0,4,1,1
3162,577020,1,0,1,1,1
10554,5836844,1,1,2,4,1
19161,5891474,1,1,2,1,1
14218,3675882,1,1,2,1,1
29489,1130002,1,1,3,1,1
25892,4501053,1,1,2,1,4
10381,5319978,1,1,3,1,1
28860,3112196,1,1,3,1,1
3675,263375,1,1,3,4,1
21938,6225278,1,0,4,1,1
5483,6223836,1,1,1,1,2
29261,4463731,1,1,3,1,9
30639,229363,1,0,2,1,1
34355,6015712,1,1,1,1,2
22141,4691888,1,1,2,1,1
13434,3034732,1,1,3,1,1
24390,5663165,1,1,2,1,3
16695,4558686,1,0,3,2,1
1070,2357899,1,0,3,1,1
12446,2936841,1,1,3,1,2
8718,6065126,1,0,3,1,1
31195,1657160,1,1,2,1,3
13908,6271809,1,1,2,1,1
21071,247749,1,1,2,1,5
13268,78514,1,1,2,1,1
7441,1078103,1,1,2,1,5
29454,1229870,1,1,3,2,1
26375,6029996,1,1,3,2,1
13959,1600517,1,1,3,4,2
34946,6317552,1,1,4,3,1
17643,4485169,1,0,2,1,1
14603,2672682,1,1,3,1,1
16487,269529,1,1,3,1,1
13922,1986737,1,1,3,1,1
15994,2116637,1,1,3,1,3
23218,2161173,1,1,3,3,15
31434,5405371,1,1,2,1,1
7317,3851391,1,1,3,1,1
36121,2064284,1,1,1,1,1
25142,2176766,1,1,4,4,1
9817,2322129,1,0,4,1,2
28111,3759885,1,1,2,1,1
18885,534519,1,0,2,1,1
16550,2673173,1,1,3,2,1
36329,4601389,1,1,2,1,15
29401,2848333,1,0,3,4,1
26227,3467705,1,0,2,1,1
13550,2955648,1,1,3,1,2
19420,5978250,1,1,3,1,1
25120,6361847,1,0,3,3,1
3222,4492949,1,1,3,1,1
15313,3126763,1,1,2,1,1
5206,3556350,1,1,3,1,2
5330,4444622,1,0,2,1,2
14966,351325,1,0,3,4,1
19980,662489,1,1,3,1,1
8400,2765261,1,0,2,1,1
17280,2525902,1,0,3,1,2
13909,4160023,1,1,2,1,2
14842,1927011,1,1,3,1,2
18362,355712,1,1,2,1,1
18318,2790949,1,0,2,1,1
32373,2924330,1,1,2,2,2
36026,5931347,1,1,3,1,1
22815,3069902,1,1,2,4,1
27730,4872715,1,1,3,1,4
25996,3468558,1,1,2,1,1
10919,5161192,1,1,4,2,1
8102,2977622,1,0,3,1,1
16891,4934801,1,1,3,2,1
9784,1909160,1,1,3,1,2
23642,3532836,1,0,3,1,1
20967,3914787,1,1,3,1,2
8470,3382857,1,1,2,1,1
14550,5458907,1,1,2,1,1
21958,1190158,1,1,2,1,1
27289,3810449,1,1,3,1,1
16336,1665148,1,1,2,3,1
36204,5540687,1,1,2,1,1
1420,6061412,1,1,3,3,2
35407,1682723,1,1,3,2,1
10075,1948477,1,0,2,1,1
19500,5395166,1,1,2,1,2
8801,1653187,1,1,4,1,1
21261,5219061,1,1,3,1,1
35120,5421117,1,1,2,1,1
8684,1581761,1,1,2,4,1
14633,6166095,1,1,3,1,3
28752,4574598,1,0,3,1,1
26728,1390400,1,1,3,1,4
14297,2878248,1,0,5,4,1
35513,2319632,1,1,3,1,1
8471,3331374,1,1,3,1,1
4312,4377786,1,1,3,4,3
6238,4538190,1,1,1,2,1
9375,505037,1,1,3,1,1
21003,1715816,1,1,3,1,1
1492,2009799,1,1,3,3,3
10012,450513,1,1,4,1,2
88,5793502,1,1,2,2,1
11342,3750646,1,1,2,1,3
19503,5395166,1,1,2,1,1
14613,5793077,1,0,2,1,1
5754,5816284,1,1,3,1,1
16766,6215473,1,1,1,2,1
1444,1721614,1,1,4,1,2
18967,928847,1,1,4,1,2
13486,2947031,1,1,3,1,10
4282,3614046,1,1,4,4,6
16292,117180,1,1,1,1,5
5758,4766356,1,1,2,1,1
18470,3430809,1,1,3,1,2
14939,558446,1,1,3,4,1
7756,6512867,1,1,3,1,1
32947,6442091,1,1,1,1,1
12160,6042274,1,1,2,1,1
13105,1605191,1,1,2,1,1
26712,3230177,1,1,2,1,1
28286,3795718,1,0,5,1,1
14534,5782887,1,1,3,1,1
11303,31702,1,1,3,1,1
2367,3201641,1,1,3,4,1
33414,2662591,1,1,2,1,1
30819,5053494,1,1,2,1,2
15299,625293,1,0,2,1,4
18774,4103664,1,1,3,1,1
17517,1151158,1,1,5,1,4
1318,2551914,1,1,2,2,1
31675,2086016,1,0,3,1,1
35116,6554631,1,1,3,1,1
31794,164189,1,1,3,1,1
27872,6148998,1,1,3,1,1
27528,1606739,1,1,3,1,1
33185,4840177,1,1,2,3,1
21389,265817,1,1,2,1,2
23733,5327798,1,1,3,1,5
31124,1096907,1,1,2,1,1
34499,4455495,1,1,2,1,1
27449,1159284,1,1,3,1,1
29311,1810507,1,1,2,1,1
1750,6274869,1,1,2,1,1
21047,4287218,1,0,2,1,1
17208,1012001,1,1,3,1,2
25109,5906168,1,1,2,4,2
17046,4303757,1,1,3,2,1
7220,3651577,1,1,2,1,1
8043,630458,1,1,4,1,1
14154,4731702,1,1,2,1,1
25489,2455651,1,1,2,1,1
10872,5730794,1,1,2,2,1
8185,6582145,1,1,2,1,1
24904,1343245,1,1,2,1,1
25451,6140979,1,1,3,4,1
12018,2042749,1,1,3,1,1
33565,5099782,1,1,3,1,1
6017,4653932,1,1,3,4,1
28938,5141371,1,1,3,1,1
8734,6141387,1,1,3,1,1
34659,4590476,1,1,2,1,1
26643,428394,1,1,4,4,1
6846,1733327,1,1,3,4,1
26381,525187,1,1,2,2,1
28226,2312768,1,1,2,1,1
9034,22386,1,1,1,1,1
11140,383351,1,1,2,2,1
4448,2000541,1,1,3,1,1
21656,4472142,1,1,3,1,1
22232,5940529,1,0,3,1,1
31884,565821,1,1,2,1,2
23828,5548950,1,1,2,1,1
1691,5775081,1,1,1,1,2
15467,2635187,1,1,3,1,1
29194,1873320,1,1,3,4,1
4978,1701887,1,1,3,1,1
203,3659610,1,1,3,1,1
33299,294155,1,1,2,3,1
27663,649708,1,1,3,1,1
16966,2490226,1,1,2,2,1
19739,2588447,1,1,1,1,1
26312,2389573,1,1,2,1,7
32284,4294861,1,1,1,1,1
27411,5525333,1,1,2,1,7
35067,6517642,1,0,3,1,1
4710,3323363,1,1,3,1,1
36737,1772586,1,1,1,1,1
11087,2640383,1,0,3,1,2
16080,5561865,1,1,2,1,2
15976,1120016,1,1,2,2,1
24343,6528562,1,1,2,1,1
35710,6103237,1,1,3,1,2
24191,1195143,1,1,1,1,3
13097,6515871,1,1,2,1,2
12362,2227417,1,1,5,1,1
28476,4704563,1,1,2,1,1
46,3453039,1,1,3,3,3
16232,4916350,1,1,3,1,2
21918,1626945,1,1,2,1,1
5103,6537629,1,1,3,1,1
23456,3529268,1,1,2,1,1
32736,785670,1,1,2,1,1
13055,2837539,1,1,1,1,3
155,3350826,1,1,3,1,1
25794,5500241,1,1,3,1,2
28573,3443704,1,1,3,1,1
7078,4577436,1,1,3,1,1
4499,1886724,1,1,2,1,1
8298,4620993,1,1,3,1,1
33137,1946932,1,1,1,3,2
16615,1984095,1,1,4,2,1
17449,833794,1,1,4,1,3
11239,4094283,1,1,2,2,1
29733,2852759,1,1,2,1,1
17810,6473658,1,1,3,1,1
28611,492910,1,1,1,1,1
22187,6424255,1,1,2,1,1
6510,3528272,1,0,2,1,1
17647,4193463,1,1,4,1,10
26166,3409733,1,1,3,1,1
10281,2755281,1,1,2,1,1
24304,6488991,1,1,1,1,4
30107,3021958,1,1,3,1,1
15164,3940871,1,1,2,1,1
19494,4129243,1,1,1,1,2
28640,5822495,1,1,3,1,1
12204,1953887,1,1,2,1,1
27272,1619817,1,1,3,1,7
20103,4992060,1,1,2,3,2
17601,776960,1,1,1,1,5
12522,4404853,1,1,1,1,1
20792,168725,1,0,3,1,2
4065,3844182,1,1,2,1,1
20072,187822,1,1,3,4,1
26337,4457461,1,1,1,2,1
23801,1281625,1,1,2,1,1
12592,4176036,1,1,3,3,2
15578,6310650,1,0,1,1,1
28436,1161505,1,1,3,1,3
30554,5884333,1,1,2,1,1
30561,491485,1,0,2,1,1
6641,459435,1,1,3,1,1
25057,555765,1,1,2,2,1
29945,6367607,1,1,3,1,1
15320,1855858,1,1,3,1,1
746,4333067,1,1,2,1,1
29183,6073083,1,0,2,4,1
19543,199679,1,0,3,1,1
5496,5473501,1,1,2,1,1
31168,3575386,1,0,2,1,1
16668,113307,1,1,2,2,1
19124,1145286,1,1,4,1,1
5841,3970907,1,0,3,1,6
9194,4889967,1,0,2,1,1
27282,5594699,1,1,3,1,3
27772,682598,1,1,3,4,1
33187,4227124,1,1,3,3,1
11958,232381,1,0,3,1,1
29676,4194873,1,1,3,1,3
22317,801371,1,1,2,1,1
3138,307081,1,1,3,1,3
25653,1197518,1,1,3,1,1
15284,4847244,1,1,5,3,1
4083,858625,1,0,2,1,4
13062,2820002,1,1,2,1,1
8600,2172740,1,1,3,1,1
6935,5913659,1,1,3,1,1
14235,4788734,1,0,2,1,1
15852,4367887,1,1,3,4,1
33630,6424199,1,1,3,1,1
35660,1627277,1,1,5,1,1
21863,5910051,1,1,2,1,6
2818,4663536,1,0,3,1,1
15042,3958597,1,1,3,2,30
5986,4303913,1,1,3,1,1
29111,237756,1,1,3,4,1
2698,4894367,1,1,2,1,1
1557,178260,1,1,3,1,2
14918,1411699,1,1,2,4,1
24923,1966015,1,1,2,1,1
24454,5732335,1,0,1,1,1
31612,2039961,1,1,3,1,3
36755,3036941,1,1,1,1,1
21433,4250353,1,1,1,4,1
29525,5220432,1,1,2,4,1
21293,5738769,1,1,1,1,4
15712,2282507,1,1,4,2,2
9995,1641752,1,1,2,1,1
32815,6584554,1,1,2,1,1
33525,1127025,1,1,3,2,2
32060,5506843,1,1,2,1,3
992,344882,1,0,4,1,1
7325,2810431,1,1,2,1,1
2152,6472749,1,0,5,2,1
33894,2165776,1,1,2,1,1
17413,6096949,1,1,3,1,5
6772,6402479,1,1,2,2,1
18750,1853196,1,1,3,2,1
9734,866663,1,1,4,1,1
35932,4279936,1,1,3,1,1
780,6183733,1,1,2,1,1
13833,6280704,1,1,2,1,1
8145,3842492,1,1,3,1,1
21713,6215785,1,1,2,4,2
8007,875850,1,1,2,1,1
12492,1902156,1,1,2,1,2
15133,3625993,1,1,2,1,1
30589,315907,1,0,3,1,1
20289,6393332,1,1,3,4,1
11500,5872244,1,1,3,4,1
8899,5421480,1,1,4,1,1
17364,5280291,1,1,2,1,1
30840,2136500,1,1,2,1,1
15692,150909,1,1,2,1,1
7452,1078103,1,1,2,1,1
8745,5964540,1,0,2,1,3
30866,2395113,1,1,3,1,3
16322,1138562,1,1,2,3,3
8797,2495534,1,1,3,1,2
31120,652075,1,0,2,1,1
2268,1822799,1,1,3,1,2
6005,4584915,1,1,2,1,1
25494,5929363,1,1,3,3,1
5091,259030,1,1,2,3,1
13367,2702064,1,1,2,1,15
26352,2987546,1,1,4,2,1
14593,6180643,1,0,3,1,1
34937,5720477,1,1,4,3,1
23454,6414962,1,1,1,1,1
13883,879101,1,1,3,4,1
10217,6575415,1,1,1,1,1
20251,4495848,1,1,2,1,1
12948,5916686,1,1,3,1,1
10036,4353706,1,1,3,3,2
1278,408656,1,1,3,3,1
999,5135229,1,1,2,3,1
26016,2807011,1,1,5,1,2
36707,5256151,1,1,3,4,2
11216,6405282,1,1,1,1,1
24026,3641944,1,1,2,4,1
1967,5144099,1,1,3,2,1
6736,1500530,1,1,2,1,1
33352,6002320,1,1,2,1,1
16305,2946817,1,1,3,1,1
31087,971767,1,1,3,1,1
20245,256110,1,1,1,1,1
22831,6424767,1,1,2,1,2
6326,1005925,1,0,3,1,10
36268,1588806,1,1,3,1,1
11578,3785345,1,1,4,1,1
29561,670108,1,1,2,1,2
31416,5016817,1,1,3,1,1
15518,3738281,1,1,3,2,2
29164,6455417,1,1,2,4,1
10755,4364606,1,1,3,2,1
11503,1333108,1,0,1,1,4
24402,5264848,1,1,2,1,1
13801,6258614,1,1,2,1,1
7600,2303712,1,1,4,4,1
20394,5218180,1,1,1,2,3
27221,4258047,1,1,2,1,3
34600,6055861,1,1,2,1,1
490,5757456,1,1,3,3,1
3287,5794313,1,1,4,2,1
7442,1078103,1,1,2,1,5
4771,4267665,1,1,2,1,1
15147,3851065,1,1,2,1,1
28105,2346563,1,1,3,1,1
20224,771383,1,1,3,4,1
13008,4876673,1,1,2,1,2
22390,228429,1,1,2,1,1
21159,6070951,1,1,3,1,2
25578,43170,1,1,2,2,1
26213,5180104,1,1,1,1,1
1067,3396720,1,1,2,1,1
117,273992,1,1,2,2,1
20163,3755915,1,1,3,1,1
25954,1129716,1,1,3,1,1
15003,3753974,1,1,2,1,3
29647,119835,1,1,3,1,4
7561,4252869,1,1,1,1,1
9173,5476016,1,1,1,1,1
18502,6570889,1,1,2,1,1
7151,5528280,1,0,1,1,3
6533,513059,1,1,1,3,1
28661,4648384,1,1,4,1,1
18939,4378989,1,1,2,1,1
3381,6275824,1,1,4,1,1
6305,3195521,1,1,2,1,6
13253,1836920,1,0,3,1,1
18114,1732705,1,1,2,1,1
22593,6173019,1,1,3,3,1
16978,6512600,1,1,3,2,1
11411,5403555,1,1,2,1,1
23121,4979223,1,1,3,4,1
4644,2366521,1,1,2,1,1
22868,6533726,1,1,3,1,3
12757,901656,1,1,2,4,1
33567,2225871,1,1,2,1,1
19751,1607642,1,1,1,1,2
25126,4801870,1,1,3,3,4
159,2366211,1,0,3,1,1
11429,6118865,1,1,4,2,2
18092,1799865,1,1,3,1,1
26637,3838692,1,0,4,1,1
20054,1831820,1,1,1,1,1
957,146980,1,1,3,1,5
25943,1600975,1,0,2,1,1
15899,3673681,1,1,3,1,1
33919,3950475,1,0,2,1,2
7608,5609646,1,1,3,4,1
14675,6021347,1,1,5,1,1
27749,6239050,1,1,2,1,10
25391,4413039,1,1,4,2,1
19222,706234,1,1,2,1,1
6199,3659550,1,1,2,2,1
29022,6545755,1,1,2,4,1
24726,5911748,1,1,2,3,3
23433,1717634,1,1,2,1,1
30516,2660408,1,1,2,1,1
14028,3878758,1,1,3,1,2
6231,1271400,1,0,3,2,1
11870,3682603,1,1,3,2,1
22649,5836044,1,1,1,4,2
14715,2072713,1,1,3,3,1
21155,6070951,1,1,3,1,1
16214,872046,1,1,2,1,1
21280,6027745,1,1,3,1,2
4882,2559931,1,1,3,1,1
31365,5811991,1,1,2,1,1
7834,838734,1,1,3,1,2
17839,2584353,1,1,4,1,1
2081,4868645,1,1,3,1,1
21681,4389347,1,1,3,1,3
4398,297630,1,1,3,1,1
27702,737931,1,1,1,1,3
27103,2124119,1,1,2,1,2
23401,614441,1,1,1,2,1
9754,412883,1,1,3,1,4
5269,1551,1,1,3,1,1
7025,5148276,1,1,2,4,1
19258,1770440,1,0,2,1,1
16157,4256276,1,1,4,1,1
10482,3977445,1,1,3,1,1
29267,2574360,1,1,2,1,9
9150,472639,1,1,1,1,1
36349,1739454,1,1,3,1,1
16429,6442305,1,0,1,1,4
16785,1280268,1,1,3,2,1
22886,4301992,1,1,3,1,5
2449,4459039,1,1,3,1,1
2138,6291797,1,1,3,2,2
9663,3243895,1,1,2,1,1
29387,4492304,1,1,1,1,2
11230,6355593,1,1,2,4,2
28249,3684572,1,1,2,1,1
14100,6491637,1,1,3,1,1
23238,2364340,1,1,3,2,5
8435,2155096,1,1,1,1,1
19405,5455211,1,0,3,1,1
36038,5223545,1,1,4,1,1
17613,913870,1,1,1,1,2
34577,1631008,1,1,3,1,3
31877,3024302,1,0,5,1,1
2240,648356,1,1,2,1,1
30523,6178485,1,0,1,1,1
24783,6544323,1,0,2,1,1
23952,362880,1,1,3,3,1
14025,3768781,1,1,3,1,4
16693,4860296,1,1,3,2,2
32127,3404151,1,1,2,1,1
5658,6175183,1,1,1,1,1
35934,3192407,1,1,2,1,1
7734,2580273,1,1,3,1,1
24135,5674254,1,1,3,1,1
26322,1424587,1,0,1,1,60
28122,6080399,1,1,3,1,1
11812,3708785,1,1,2,1,1
18178,1628103,1,0,3,1,1
13678,6119058,1,0,3,4,1
1653,4418382,1,1,2,1,2
4237,2487267,1,1,3,1,1
22824,5086336,1,1,1,4,1
8390,1866401,1,1,3,4,1
22848,6231896,1,1,3,1,20
15315,473485,1,1,3,1,1
23874,269318,1,1,3,2,1
20754,1422843,1,1,2,1,5
6232,6550858,1,1,2,2,1
35041,5674678,1,1,3,1,1
3858,3144347,1,1,2,1,1
11269,2987285,1,1,3,1,10
23841,940275,1,1,2,1,1
7825,6147367,1,1,2,1,1
15765,4958643,1,1,2,1,2
33027,2220221,1,1,2,1,1
1442,1721614,1,1,4,2,2
31326,1849834,1,1,4,1,1
16560,6424832,1,0,2,2,1
6898,433161,1,1,3,1,1
30120,4372791,1,1,4,1,1
11290,5154529,1,1,2,1,3
98,1546678,1,1,2,3,1
28472,5726098,1,1,2,1,1
13234,2921324,1,1,2,1,1
7783,983696,1,1,3,4,1
16980,2706082,1,0,4,2,2
26891,4337016,1,1,2,1,4
5265,1551,1,1,3,1,1
34297,4954377,1,1,1,1,4
30715,5298939,1,1,3,1,1
12727,5409380,1,1,3,1,1
15330,3948873,1,1,3,1,1
27279,4847853,1,1,2,1,2
5087,6485357,1,1,2,3,1
36643,6197717,1,0,3,4,1
7788,1375260,1,0,3,1,1
434,1339476,1,1,2,4,1
24984,723003,1,0,2,1,15
29108,5812384,1,1,4,4,2
20426,587113,1,1,2,1,2
19763,4459288,1,1,1,1,2
16607,3917074,1,0,2,1,1
16063,2287442,1,1,3,1,1
137,4742690,1,1,3,1,1
21767,1794570,1,1,2,1,1
4860,4812659,1,1,3,1,2
16458,4706980,1,1,2,1,1
6050,3354138,1,1,3,1,2
11416,1424093,1,1,4,4,2
12808,1433961,1,1,3,1,1
16752,2207704,1,1,3,2,1
19232,130341,1,0,2,1,1
31378,955126,1,1,2,1,1
2031,5890569,1,1,1,4,1
21200,3913773,1,1,2,1,1
3193,4919528,1,0,2,1,1
28606,488835,1,1,3,1,1
21120,4681922,1,1,2,1,1
29788,3020234,1,1,2,2,3
36462,4393761,1,1,3,1,1
11747,4505276,1,1,1,1,1
28115,6425924,1,1,3,1,2
23469,2839670,1,1,3,1,1
36458,6569349,1,1,2,1,1
31201,1261791,1,1,2,1,1
28765,4525153,1,1,1,1,1
15319,6445363,1,1,3,1,1
32733,3215713,1,1,2,1,1
12832,266659,1,1,3,3,3
7186,3137116,1,0,4,1,2
17959,5249928,1,1,2,1,1
6311,5368450,1,1,2,1,1
27881,2751021,1,1,3,1,1
21165,965497,1,1,2,1,5
13433,3034732,1,1,3,1,1
2114,474699,1,0,2,2,2
23550,5346088,1,1,2,1,1
34825,702444,1,0,5,3,1
33836,4880691,1,1,3,1,1
19296,2322230,1,1,2,1,3
31352,2445283,1,0,2,1,1
22205,4206855,1,1,2,1,1
4157,5735309,1,1,3,1,5
24687,3856358,1,1,2,1,1
7672,3568117,1,1,5,1,2
30858,5085759,1,1,2,1,4
18294,1834128,1,1,4,1,1
25728,5032429,1,1,2,1,1
35853,6034643,1,1,2,1,1
13424,3947723,1,1,1,1,1
17490,5900313,1,1,3,1,2
34640,6544478,1,1,2,1,1
34594,3458500,1,1,2,1,1
33236,495915,1,1,4,3,1
3958,1749462,1,1,3,1,1
19538,199679,1,0,3,1,1
1208,212898,1,1,3,4,4
20626,2942529,1,1,2,4,1
23193,6425514,1,1,2,1,1
34199,79007,1,1,3,1,3
32536,828014,1,1,2,1,1
34120,4846255,1,1,2,1,1
6678,6206906,1,1,4,1,1
8973,3208570,1,1,3,1,1
25358,3349183,1,1,3,2,1
15904,2425044,1,0,4,2,1
14400,5840808,1,1,2,1,3
28895,2235251,1,1,3,1,1
33060,5754397,1,1,2,1,7
16870,1905951,1,1,1,2,1
13924,2384297,1,1,2,1,1
14317,6560854,1,1,4,4,1
741,5367232,1,1,5,1,1
27009,5798755,1,1,2,1,1
19569,1313858,1,1,3,1,1
10019,4598029,1,1,3,1,1
15827,4031270,1,1,1,1,1
6758,3105390,1,1,2,4,1
23800,263410,1,1,3,1,3
23416,6075526,1,1,4,2,1
